	Pto_col_1	Pto_col_2	Pto_col_3	Pto_col_4	Pto_col_5	Pto_col_6	Pto_col_7	Pto_col_8	Pto_col_9	Pto_col_10	Pto_col_11	Pto_col_12	Pto_col_13	Pto_vitro_1	Pto_vitro_2
PSPTO_5064-hydroxypyruvate isomerase 	61	112	67	128	64	110	28	34	48	87	114	48	42	39	18
"PSPTO_5065-ISPsy8, transposase OrfA "	4	4	1	6	2	5	0	0	0	2	0	0	1	0	0
"PSPTO_5066-ISPsy8, transposase OrfB "	3	27	12	17	19	17	3	5	8	20	20	11	12	31	4
PSPTO_5067-4-hydroxybenzoyl-CoA thioesterase 	398	444	232	170	312	504	111	149	390	568	685	222	297	198	147
PSPTO_5068-adenosylhomocysteinase 	1246	1692	1350	1955	1227	1823	1034	1499	1115	1771	1783	584	630	1646	1119
"PSPTO_5069-5,10-methylenetetrahydrofolate reductase "	430	809	467	548	484	816	219	411	472	500	729	262	257	549	360
PSPTO_5070-ATP-dependent RNA helicase rhlE 	3014	4522	2240	3404	1982	4016	655	1192	1381	1579	2777	1134	1165	853	602
PSPTO_5071-hypothetical protein 	1273	1759	1031	1937	1015	1224	560	807	990	1652	1539	696	896	5027	2542
PSPTO_5072-cytochrome b561 	367	374	144	272	292	409	81	142	256	341	327	99	103	308	81
PSPTO_5073-hypothetical protein 	70	99	14	21	35	107	19	36	65	75	105	9	38	7	1
"PSPTO_5074-amine oxidase, flavin-containing protein "	223	349	173	218	220	296	60	129	228	261	341	166	154	375	272
PSPTO_5075-adenosylmethionine--8-amino-7-oxononanoate transaminase 	340	569	302	428	281	411	134	349	348	499	536	220	293	399	280
PSPTO_5076-16S ribosomal RNA methyltransferase RsmE 	126	311	138	126	89	155	27	78	111	187	237	74	82	84	45
PSPTO_5077-hemolysin III 	69	75	37	36	50	64	7	23	53	68	104	44	60	42	53
PSPTO_5078-malonate utilization transcriptional regulator 	85	111	91	48	37	86	42	52	52	71	118	54	33	117	62
PSPTO_5079-malonate transporter subunit MadM 	0	5	4	13	10	7	4	4	2	5	25	2	6	6	0
PSPTO_5080-malonate transporter subunit MadL 	0	0	9	14	9	7	0	1	3	0	1	0	0	3	6
PSPTO_5081-malonyl CoA-acyl carrier protein transacylase 	26	61	15	29	10	42	6	4	16	17	26	14	23	10	7
PSPTO_5082-phosphoribosyl-dephospho-CoA transferase 	23	125	11	158	32	52	5	17	32	47	58	21	18	19	9
PSPTO_5083-malonate decarboxylase subunit gamma 	10	106	24	96	22	73	9	42	46	50	74	21	47	17	28
PSPTO_5084-malonate decarboxylase subunit beta 	60	146	70	220	33	91	2	25	55	88	101	20	28	24	6
PSPTO_5085-malonate decarboxylase subunit delta 	0	0	0	8	9	6	1	2	4	0	12	3	9	0	6
PSPTO_5086-2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase 	11	75	36	91	22	34	6	8	29	33	43	20	12	9	17
PSPTO_5087-malonate decarboxylase subunit alpha 	226	568	153	757	181	428	60	146	159	236	353	115	161	155	78
PSPTO_5088-hypothetical protein 	1	0	5	4	4	8	6	0	7	1	1	0	3	3	6
PSPTO_5089-hypothetical protein 	11	14	2	3	4	17	5	5	11	8	23	11	12	26	2
PSPTO_5090-ParA family protein 	147	259	130	206	163	243	50	117	184	191	301	91	67	222	127
PSPTO_5091-hypothetical protein 	159	345	148	187	192	336	62	156	184	171	331	152	191	247	155
PSPTO_5092-acyltransferase family protein 	79	224	110	104	60	144	27	63	72	157	155	95	88	219	250
PSPTO_5093-acyl carrier protein 	20	37	18	14	34	38	18	19	33	13	51	18	11	18	25
PSPTO_5094-acyl carrier protein 	17	30	18	29	16	52	1	1	21	29	33	17	14	10	4
PSPTO_5095-membrane protein 	186	330	134	148	141	266	36	67	154	185	237	102	78	61	84
PSPTO_5096-AMP-binding protein 	265	565	263	301	216	372	60	158	203	266	379	202	196	289	197
PSPTO_5097-glycosyl transferase family protein 	63	112	24	24	64	79	22	26	44	95	102	44	78	47	21
PSPTO_5098-hypothetical protein 	70	95	14	33	41	89	5	19	31	32	88	31	44	55	28
PSPTO_5099-histidine ammonia-lyase 	112	221	92	161	124	216	43	79	120	139	174	51	99	87	53
PSPTO_5100-4-hydroxybenzoyl-CoA thioesterase 	22	29	22	20	18	42	9	19	4	33	22	13	17	30	8
PSPTO_5101-hypothetical protein 	51	87	18	20	27	62	8	19	31	52	68	27	34	39	29
PSPTO_5102-membrane protein 	113	251	112	184	150	285	43	65	128	137	272	108	104	125	95
PSPTO_5103-membrane protein 	31	45	17	19	46	52	13	23	8	19	39	12	17	57	9
PSPTO_5104-hypothetical protein 	85	194	82	148	104	178	38	67	66	129	113	38	26	62	43
PSPTO_5105-hypothetical protein 	57	112	74	125	58	140	23	84	60	94	84	29	26	61	40
PSPTO_5106-lipoprotein 	32	48	24	43	25	77	10	19	30	35	35	15	20	27	13
PSPTO_5107-3-oxoacyl-(acyl carrier protein) synthase I 	214	381	145	246	220	314	46	137	166	250	299	145	150	222	163
PSPTO_5108-hypothetical protein 	209	480	140	278	162	282	65	158	148	234	251	157	140	152	143
PSPTO_5109-3-ketoacyl-(acyl-carrier-protein) reductase 	59	150	73	79	50	106	20	31	53	77	96	59	54	82	52
PSPTO_5110-3-oxoacyl-(acyl carrier protein) synthase II 	150	272	113	253	107	206	36	76	152	148	275	92	132	72	70
PSPTO_5111-LysR family transcriptional regulator 	5	30	6	4	20	24	8	9	14	27	24	4	12	27	22
PSPTO_5112-major facilitator superfamily protein 	16	16	15	18	6	16	12	2	6	11	12	6	4	24	5
PSPTO_5113-hypothetical protein 	206	357	156	279	135	272	42	79	211	286	239	111	128	271	147
PSPTO_5114-hypothetical protein 	15	33	17	47	8	42	15	10	21	27	31	15	12	79	53
PSPTO_5115-gluconate transporter family protein 	14	7	3	14	15	17	5	8	10	17	15	7	11	17	14
PSPTO_5116-RpiR family transcriptional regulator 	10	40	3	4	14	12	1	7	21	18	30	15	19	24	6
PSPTO_5117-N-acyl-D-amino acid deacylase family protein 	65	100	85	103	50	103	29	53	45	51	77	40	25	49	20
PSPTO_5118-uroporphyrinogen decarboxylase 	394	387	316	458	295	523	137	215	363	410	555	160	218	298	159
PSPTO_5119-hypothetical protein 	25	43	34	26	48	35	21	12	39	46	36	11	17	75	59
PSPTO_5120-amidase family protein 	23	26	19	39	22	39	10	16	19	19	19	4	12	46	22
"PSPTO_5121-glutamate synthase, small subunit "	422	675	389	638	444	664	237	339	266	412	663	196	207	233	148
PSPTO_5122-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSPTO_5123-glutamate synthase, large subunit "	2901	4674	1967	3101	2420	4273	907	1676	1888	2728	3988	1753	1764	981	677
PSPTO_5124-hypothetical protein 	2	18	8	2	6	11	2	2	2	0	5	5	3	2	1
PSPTO_5125-hypothetical protein 	454	1146	525	1147	455	837	110	222	415	601	784	278	220	328	196
PSPTO_5126-3-dehydroquinate synthase 	268	460	168	233	214	415	77	156	219	287	460	192	176	235	132
PSPTO_5127-shikimate kinase 	106	155	66	110	74	131	32	56	59	74	115	53	52	128	88
PSPTO_5128-type IV pilus biogenesis protein PilQ 	181	391	206	264	184	296	60	99	207	251	292	138	148	400	220
PSPTO_5129-type IV pilus biogenesis protein PilP 	11	20	8	32	6	21	0	8	8	22	30	18	18	30	8
PSPTO_5130-type IV pilus biogenesis protein PilO 	58	134	51	115	58	79	28	53	71	127	101	48	52	157	94
PSPTO_5131-type IV pilus biogenesis protein PilN 	106	238	77	78	74	149	74	34	102	138	146	63	90	150	194
PSPTO_5132-type IV pilus assembly protein PilM 	89	162	64	107	78	103	26	54	73	96	118	68	103	236	190
PSPTO_5133-penicillin-binding protein 	1258	2373	961	1313	1197	2120	467	713	890	1229	1870	810	866	1697	1374
PSPTO_5134-malic enzyme family protein 	2290	2793	2089	2766	2421	3616	864	1725	1954	2976	3891	1465	1506	855	540
PSPTO_5135-staphylococcal nuclease-like protein 	49	113	14	35	33	49	13	18	14	14	40	9	14	16	3
PSPTO_5136-50S ribosomal protein L31 	910	1605	1684	1212	1475	2149	526	674	864	1176	1985	773	787	1474	1072
PSPTO_5137-primosomal protein N` 	395	676	273	343	379	615	81	211	245	438	576	238	265	459	297
PSPTO_5138-arginyl-tRNA synthetase 	730	1343	696	839	641	1304	198	452	729	1044	1279	326	434	905	474
PSPTO_5139-hypothetical protein 	866	1027	394	605	418	832	122	304	475	721	693	374	265	382	259
PSPTO_5140-heat shock protein HslV 	3995	4755	2372	4163	2349	4233	945	3740	4441	7240	7415	2150	2591	3832	8932
"PSPTO_5141-heat shock protein HslVU, ATPase subunit HslU "	1137	1613	879	1350	828	1557	449	813	1219	1357	2014	540	562	719	702
PSPTO_5142-hypothetical protein 	29	69	62	116	40	72	21	29	30	35	80	27	31	60	125
PSPTO_5144-poly(3-hydroxyalkanoate) depolymerase 	22	16	2	14	15	14	3	3	12	20	21	9	11	34	24
PSPTO_5145-poly(3-hydroxyalkanoate) polymerase 	22	24	15	15	5	25	3	3	8	21	15	12	4	41	27
PSPTO_5146-transcriptional regulator PhaD 	3	0	2	0	11	6	1	1	5	0	7	0	1	2	7
PSPTO_5147-polyhydroxyalkanoate granule-associated protein PhaF 	277	507	325	731	253	527	135	211	236	398	564	217	228	388	280
PSPTO_5148-polyhydroxyalkanoate granule-associated protein PhaI 	26	40	42	69	52	58	25	54	50	68	145	20	43	67	30
PSPTO_5149-hypothetical protein 	56	85	36	43	70	117	24	83	86	114	110	52	65	184	81
PSPTO_5150-ubiquinone/menaquinone biosynthesis methyltransferase UbiE 	469	552	315	480	456	721	107	143	333	445	798	254	285	306	177
PSPTO_5151-hypothetical protein 	63	95	93	89	59	124	32	54	48	57	89	34	31	49	44
PSPTO_5152-ubiquinone biosynthesis protein UbiB 	373	890	305	372	360	696	57	145	252	360	625	310	385	614	451
PSPTO_5153-phosphoribosyl-AMP cyclohydrolase 	343	896	283	554	356	537	66	198	200	272	590	418	369	771	637
PSPTO_5154-phosphoribosyl-ATP pyrophosphatase 	91	145	40	144	85	160	31	121	96	91	134	65	36	196	101
PSPTO_5155-sec-independent protein translocase TatA 	292	768	240	571	316	518	420	470	298	431	441	192	193	922	818
PSPTO_5156-sec-independent protein translocase TatB 	146	172	113	255	135	189	40	103	109	113	215	65	46	178	61
PSPTO_5157-sec-independent protein translocase TatC 	378	652	306	424	398	652	98	189	267	411	696	271	273	414	410
PSPTO_5158-hypothetical protein 	30	91	54	55	52	82	12	20	15	36	57	32	49	56	44
PSPTO_5159-methyl-accepting chemotaxis protein 	31	86	19	14	26	46	12	14	38	33	62	25	17	117	65
PSPTO_5160-methyl-accepting chemotaxis protein 	17	0	3	4	12	22	3	8	4	12	30	11	18	31	27
PSPTO_5161-periplasmic glucan biosynthesis protein 	1095	1954	1092	1373	1106	2026	438	682	790	1192	1730	705	663	1088	751
PSPTO_5162-periplasmic glucan biosynthesis protein 	3412	6632	3136	5451	2664	4930	819	1789	3154	4244	5192	1740	1772	2343	1308
PSPTO_5163-D-tyrosyl-tRNA(Tyr) deacylase 	21	63	33	48	25	41	5	7	22	31	24	28	21	37	23
PSPTO_5164-proline iminopeptidase 	552	621	424	589	355	620	151	221	505	696	605	228	155	270	161
PSPTO_5165-glycogen phosphorylase 	622	1107	511	1159	527	936	274	552	583	753	881	341	287	513	388
PSPTO_5166-membrane protein 	271	200	129	189	183	275	39	90	137	242	271	131	123	191	100
PSPTO_5167-hypothetical protein 	98	240	36	135	92	138	24	54	104	149	182	138	80	327	208
"PSPTO_5168-fructose-1,6-bisphosphatase "	852	1176	622	728	858	1319	751	944	594	842	979	388	399	1340	923
PSPTO_5169-lipoprotein 	228	174	59	83	121	202	29	27	72	127	185	70	65	166	55
PSPTO_5170-lipoprotein Blc 	380	705	206	218	201	523	37	128	174	218	414	200	182	541	293
PSPTO_5171-Atz/Trz family protein 	42	115	40	140	51	87	16	36	26	46	68	79	50	101	92
PSPTO_5172-histidine utilization repressor 	123	188	80	215	74	107	47	66	63	111	79	42	40	312	247
PSPTO_5173-hypothetical protein 	23	89	68	28	35	52	31	57	35	74	76	18	23	176	191
PSPTO_5174-sodium-proton antiporter NhaA 	26	68	23	22	25	37	1	9	20	40	71	30	16	58	45
PSPTO_5175-hypothetical protein 	308	319	186	627	235	351	34	168	234	234	337	282	212	974	446
PSPTO_5176-RNA polymerase sigma-70 family protein 	49	77	51	67	61	108	17	45	55	59	99	23	49	172	120
PSPTO_5177-hypothetical protein 	41	60	28	57	50	41	16	25	29	15	65	23	21	110	165
PSPTO_5178-serine O-acetyltransferase 	371	725	246	502	423	685	110	243	352	595	758	380	398	390	422
PSPTO_5179-D-cysteine desulfhydrase 	110	228	111	237	145	273	96	152	186	201	310	123	139	83	121
PSPTO_5180-cystine transporter subunit 	222	390	287	457	281	415	165	233	350	480	409	152	161	192	149
PSPTO_5181-amino acid ABC transporter permease 	77	142	91	73	78	149	43	37	79	80	144	39	53	32	17
PSPTO_5182-putative amino-acid ABC transporter ATP-binding protein YecC 	104	269	95	163	118	217	46	74	119	238	187	111	91	134	101
PSPTO_5183-hypothetical protein 	12	5	5	9	3	7	0	4	4	11	13	5	8	12	12
PSPTO_5184-acyl-CoA dehydrogenase family protein 	362	451	424	1016	303	465	76	220	176	201	452	161	275	14	22
PSPTO_5185-acyl-CoA dehydrogenase family protein 	170	209	166	632	101	179	30	64	36	91	152	69	125	6	5
PSPTO_5186-DszA family monooxygenase 	201	320	220	865	101	164	54	98	70	133	188	86	126	13	1
PSPTO_5187-D-methionine-binding lipoprotein MetQ 	190	226	210	568	105	157	39	71	66	142	187	67	64	19	22
PSPTO_5188-D-methionine ABC transporter ATP-binding protein 	38	78	52	236	44	82	18	37	26	30	84	20	42	14	5
PSPTO_5189-D-methionine ABC transporter permease 	22	49	20	37	9	26	0	6	11	18	28	11	11	6	10
PSPTO_5190-hypothetical protein 	98	124	54	58	59	112	26	28	40	69	73	23	40	50	29
PSPTO_5191-AcrB/AcrD/AcrF family protein 	280	697	281	458	301	548	81	203	230	323	501	189	274	473	474
PSPTO_5192-RND family efflux transporter MFP subunit 	202	342	169	208	233	360	140	265	177	245	348	140	109	386	355
PSPTO_5193-RND family efflux transporter MFP subunit 	177	278	117	167	143	293	51	110	94	174	275	152	198	388	373
PSPTO_5194-hypothetical protein 	112	209	51	112	88	171	43	85	103	133	169	43	97	111	90
PSPTO_5195-ABC transporter substrate-binding protein 	171	221	174	438	142	228	59	134	137	185	298	81	171	38	62
PSPTO_5196-ABC transporter permease 	14	37	20	64	12	49	9	5	12	28	60	9	5	10	5
PSPTO_5197-ABC transporter ATP-binding protein 	33	52	39	83	14	29	6	9	17	18	30	4	26	13	8
"PSPTO_5198-dioxygenase, TauD/TfdA family "	365	272	291	561	191	365	42	189	194	406	570	189	332	52	33
PSPTO_5199-hypothetical protein 	2	0	1	0	0	7	0	0	5	0	0	0	0	0	2
PSPTO_5200-autotransporter 	8	59	3	9	10	20	7	11	8	10	12	22	21	21	1
PSPTO_5201-hypothetical protein 	109	145	56	118	118	169	66	110	92	182	174	72	83	247	153
PSPTO_5202-hypothetical protein 	190	327	117	194	126	225	40	72	163	302	284	162	192	366	116
PSPTO_5203-hypothetical protein 	92	316	123	200	104	156	60	88	122	157	138	95	104	252	165
PSPTO_5204-EF hand domain-containing protein 	33	99	23	85	23	42	14	24	44	44	56	18	27	176	70
PSPTO_5205-hypothetical protein 	3	4	9	5	10	12	2	2	3	2	0	6	2	9	2
PSPTO_5206-EF hand domain-containing protein 	4	10	13	12	14	6	0	6	10	18	7	4	1	14	0
PSPTO_5207-hypothetical protein 	0	0	5	0	2	0	0	2	0	0	2	0	0	0	0
PSPTO_5208-hypothetical protein 	0	0	0	0	1	2	0	0	0	2	0	0	0	3	0
PSPTO_5209-hypothetical protein 	0	0	2	2	0	0	4	4	2	1	1	1	2	10	4
PSPTO_5210-EF hand domain-containing protein 	0	0	0	0	1	2	0	0	5	1	12	3	2	2	0
PSPTO_5211-hypothetical protein 	9	6	0	3	1	0	2	0	2	2	0	0	0	3	2
"PSPTO_5212-ISPsy5, transposase "	0	1	3	3	1	3	0	0	9	6	0	2	2	4	2
"PSPTO_5213-ISPsy5, Orf1 "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSPTO_5214-ISPsy5, Orf1 "	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0
"PSPTO_5215-ISPsy5, transposase "	9	3	4	0	2	2	0	4	6	5	4	9	7	14	13
"PSPTO_5216-lipoprotein, NLPA family "	1354	2012	955	2182	1122	1652	331	602	1087	1328	2036	938	1382	2424	1437
PSPTO_5217-sigma-54-binding protein 	93	22	76	193	72	130	43	56	52	83	55	27	49	13	10
PSPTO_5218-hypothetical protein 	247	321	220	729	156	405	63	90	92	159	291	131	211	34	15
"PSPTO_5219-MFS transporter, phthalate permease family "	7	30	4	10	4	5	4	9	7	26	8	6	4	21	4
PSPTO_5220-AraC family transcriptional regulator 	30	53	30	87	30	77	18	31	68	45	77	37	26	97	58
"PSPTO_5221-2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase "	193	405	164	189	147	341	107	301	125	181	327	139	144	197	155
PSPTO_5222-2-octaprenyl-6-methoxyphenyl hydroxylase 	309	801	292	716	218	511	118	231	254	269	478	257	220	135	155
PSPTO_5223-Xaa-Pro aminopeptidase 	305	848	302	689	212	498	74	174	220	255	423	177	196	180	163
PSPTO_5224-hypothetical protein 	331	782	325	586	320	621	135	381	302	426	642	247	247	526	323
PSPTO_5225-hypothetical protein 	315	544	181	297	342	425	148	231	387	446	465	232	206	788	362
PSPTO_5226-hypothetical protein 	322	385	309	406	330	491	183	169	210	304	445	179	268	214	217
PSPTO_5227-hypothetical protein 	60	94	74	109	71	120	15	31	53	55	105	33	48	76	75
PSPTO_5228-hypothetical protein 	872	1593	418	508	1320	1777	341	585	800	1206	2033	1273	1548	1984	1181
PSPTO_5229-hypothetical protein 	19	66	16	42	58	86	7	21	42	95	133	35	22	105	55
PSPTO_5230-flagellar basal body-associated protein FliL-like protein 	227	339	157	307	207	362	94	178	209	225	348	219	225	793	600
PSPTO_5231-oxidoreductase zinc-binding protein 	25	52	14	66	19	43	12	13	17	37	41	9	27	31	42
PSPTO_5232-pyocin/colicin protein 	0	0	7	10	2	9	0	5	7	1	5	2	0	49	33
PSPTO_5233-colicin/pyocin immunity family protein 	1	0	0	1	0	3	0	0	1	0	9	0	4	28	24
PSPTO_5234-hypothetical protein 	25	28	23	35	11	16	9	22	10	23	24	13	20	110	38
PSPTO_5235-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0
PSPTO_5236-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_5237-tonB domain protein 	6	0	12	1	4	0	0	2	8	3	2	6	0	7	0
PSPTO_5238-glycerol-3-phosphate transporter 	31	50	50	90	55	74	13	12	29	41	49	26	41	442	206
PSPTO_5239-ChaC-related protein 	90	110	90	123	113	172	77	124	57	79	149	65	102	129	203
"PSPTO_5240-CDP-6-deoxy-delta-3,4-glucoseen reductase "	236	383	117	365	132	249	47	145	120	235	222	122	123	182	196
PSPTO_5241-3-octaprenyl-4-hydroxybenzoate carboxy-lyase 	614	1361	619	810	499	930	160	367	642	922	1064	494	444	557	457
PSPTO_5242-transcription termination factor Rho 	7905	9762	4726	5794	4978	9407	2864	4347	3932	4585	7488	3094	3045	2425	1561
PSPTO_5243-thioredoxin 	557	1416	896	1070	948	1245	631	951	875	1086	1239	302	444	2244	1989
PSPTO_5244-GntR family transcriptional regulator 	21	0	10	19	22	43	18	14	18	32	56	18	30	45	34
PSPTO_5245-amino acid ABC transporter substrate-binding protein 	88	36	37	150	22	40	13	26	23	19	24	9	23	10	10
PSPTO_5246-amino acid ABC transporter permease 	8	25	3	12	5	11	2	0	9	10	5	9	1	6	2
PSPTO_5247-amino acid ABC transporter permease 	22	36	25	39	8	9	8	9	4	10	8	6	9	14	8
PSPTO_5248-amino acid ABC transporter ATP-binding protein 	120	63	76	77	74	118	70	49	77	109	109	44	39	13	8
PSPTO_5249-exopolyphosphatase 	479	912	521	589	369	857	167	248	429	538	725	259	306	363	254
PSPTO_5250-polyphosphate kinase 	481	1168	532	1104	409	909	261	439	481	676	688	262	299	523	314
PSPTO_5251-delta-aminolevulinic acid dehydratase 	333	705	289	441	313	599	95	193	327	439	529	218	223	287	177
PSPTO_5252-DedA family protein 	191	347	124	122	151	247	56	128	109	209	276	107	111	487	296
PSPTO_5253-enhancing lycopene biosynthesis protein 2 	462	886	305	481	480	851	145	286	527	813	1068	453	530	985	661
PSPTO_5254-radical SAM domain-containing protein 	118	180	120	152	113	158	91	71	81	132	146	87	67	95	43
PSPTO_5255-carbonic anhydrase 	2433	6624	1777	2915	1739	3750	1305	1096	2231	4164	3891	3581	1716	471	294
PSPTO_5256-sulfate transporter family protein 	207	479	218	412	164	335	127	117	129	201	233	110	61	35	25
PSPTO_5257-hypothetical protein 	62	191	81	138	84	130	37	59	66	86	101	37	54	214	107
PSPTO_5258-cytochrome c oxidase assembly protein 	14	29	8	20	10	43	12	8	13	21	28	13	17	48	33
PSPTO_5259-Sco1/SenC family protein 	144	193	97	104	108	188	66	58	128	146	205	83	105	259	168
PSPTO_5260-D-methionine-binding lipoprotein MetQ 	291	637	408	547	251	543	90	191	222	385	659	202	222	393	249
PSPTO_5261-D-methionine ABC transporter permease 	65	33	31	57	38	93	22	50	64	43	85	28	29	43	4
PSPTO_5262-DL-methionine transporter ATP-binding subunit 	384	554	429	466	423	601	116	355	390	483	769	291	334	314	182
PSPTO_5263-catalase KatE	230	251	154	1218	146	229	113	168	135	219	200	84	96	158	133
PSPTO_5264-lipoprotein 	413	717	336	326	419	810	126	244	287	442	829	306	415	604	338
PSPTO_5265-zinc ABC transporter permease 	86	102	40	88	56	105	16	32	40	67	80	25	51	92	39
PSPTO_5266-zinc ABC transporter ATP-binding protein 	277	575	190	367	162	344	61	95	159	215	288	157	157	139	127
PSPTO_5267-zinc uptake regulation protein 	105	207	129	245	102	189	55	68	74	71	129	51	50	84	38
PSPTO_5268-zinc ABC transporter periplasmic zinc-binding protein 	464	753	320	453	315	747	157	170	229	324	427	211	235	348	200
PSPTO_5269-choline transporter 	172	290	199	193	163	204	48	95	76	165	174	114	92	318	208
PSPTO_5270-urocanate hydratase 	154	335	121	592	74	194	54	79	97	174	312	96	96	124	121
"PSPTO_5271-histidine transporter, periplasmic histidine-binding protein "	110	113	99	606	100	139	68	74	101	128	193	77	114	88	59
"PSPTO_5272-histidine ABC transporter, permease protein "	20	24	21	45	17	49	10	9	10	74	49	35	29	23	20
"PSPTO_5273-histidine ABC transporter, ATP-binding protein "	122	187	87	414	87	143	40	50	101	145	119	56	72	94	82
PSPTO_5274-histidine ammonia-lyase 	46	128	26	118	19	77	15	32	37	43	72	37	17	62	40
PSPTO_5275-histidine ammonia-lyase 	87	183	57	143	89	139	25	55	45	89	154	51	66	87	95
PSPTO_5276-proline-specific permease proY 	227	224	177	276	157	271	79	100	136	174	152	77	102	221	99
PSPTO_5277-imidazolonepropionase 	225	380	220	317	135	214	61	129	157	193	212	100	118	167	75
PSPTO_5278-formimidoylglutamase 	100	311	133	364	75	181	86	115	141	129	243	99	134	365	273
PSPTO_5279-cadmium-translocating P-type ATPase 	300	455	349	1379	219	314	82	73	154	215	256	148	196	95	81
